Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance,raw_string
1711562709.6497712,2072,1711562709,647555828,imu1_frame,0,0,0,,-0.040361313961989845,-0.00863874273892627,-0.7678662771779167,0.639279060217116,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.7613318608332824e-05,6.960373056953387e-05,-4.0491638646268445e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.654,0.636,-9.505,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.7080000000000004e-05,-6.2300000000000005e-06,-2.995e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562709.6752863,2073,1711562709,672658205,imu1_frame,0,0,0,,-0.04035349928285524,-0.008689011731559108,-0.7678654859853498,0.6392798226154491,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00012692034320502764,9.313076888641741e-05,-2.0141099568014565e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.722,0.339,-9.673,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.7159999999999997e-05,-7.77e-06,-3.113e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562709.6985624,2074,1711562709,696500062,imu1_frame,0,0,0,,-0.04033119154416792,-0.008647669077325245,-0.7678663259491397,0.6392807820367558,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00010030407211211411,0.00012411036310931676,1.4521139376592821e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.701,0.274,-9.543,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.704e-05,-8.24e-06,-3.019e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562709.7248578,2075,1711562709,722482681,imu1_frame,0,0,0,,-0.040321155625397245,-0.008605213657145137,-0.7678671011867793,0.6392810568302174,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.286454981505322e-05,5.6025068989017976e-05,-1.1501719770642633e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.68,0.611,-9.551,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.674e-05,-6.460000000000001e-06,-3.13e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562709.7483249,2076,1711562709,746463775,imu1_frame,0,0,0,,-0.04030768653328558,-0.008662535346246615,-0.767860658128597,0.63928887100123,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.611233545161769e-05,3.8711402809234226e-05,2.8797932657906436e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.75,0.254,-9.69,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.666e-05,-5.16e-06,-3.0919999999999995e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562709.772865,2077,1711562709,770639896,imu1_frame,0,0,0,,-0.04033000190006486,-0.008635731947612791,-0.7678609600403162,0.6392874636080654,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",8.833111344343302e-05,9.248499706317951e-05,7.57472895365539e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.72,0.265,-9.54,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.6620000000000005e-05,-7.17e-06,-3.1559999999999996e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562709.798927,2078,1711562709,795178174,imu1_frame,0,0,0,,-0.04033335237789966,-0.008604452910611765,-0.7678614603094358,0.6392870731115481,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.953318078552658e-05,0.00012004374595217,-1.9600047499896322e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.69,0.648,-9.584,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.649e-05,-7.879999999999999e-06,-2.9959999999999998e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562709.8237567,2079,1711562709,821501255,imu1_frame,0,0,0,,-0.04031430391131526,-0.0086684753864231,-0.7678549416006812,0.6392952393800814,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.399975044277704e-05,-4.8345620280242926e-05,-9.599310885968813e-07,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.745,0.2,-9.705,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.684e-05,-7.2900000000000005e-06,-3.1280000000000005e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562709.8479161,2080,1711562709,845851659,imu1_frame,0,0,0,,-0.040327623245090455,-0.008611857616741601,-0.7678502274047956,0.6393008266741056,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",8.854055295367235e-05,5.567600313861911e-05,1.4398966328953218e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.704,0.499,-9.608,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.675e-05,-6.11e-06,-3.05e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562709.872883,2081,1711562709,870769739,imu1_frame,0,0,0,,-0.04033543012293513,-0.008629735083684155,-0.767849877590141,0.6393005132439586,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00014311699866353502,1.4800392056911915e-05,-4.485496177625427e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.654,0.54,-9.633,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.689e-05,-4.929999999999999e-06,-3.171e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562709.8978455,2082,1711562709,895438909,imu1_frame,0,0,0,,-0.04031318984164511,-0.008656186296853384,-0.7678551548202374,0.6392952200506233,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.0892327760299636e-05,-0.00011510446416902604,-1.8867009214058702e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.703,0.138,-9.713,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.698e-05,-5.52e-06,-3.17e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562709.9235702,2083,1711562709,921085596,imu1_frame,0,0,0,,-0.04034212303410194,-0.008635323437676257,-0.7678497401860372,0.6393001805055768,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00012894492513734106,1.7802358370342164e-05,1.2514010736799342e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.687,0.431,-9.594,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.694e-05,-7.77e-06,-3.194e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562709.9480255,2084,1711562709,945876598,imu1_frame,0,0,0,,-0.04035550884721836,-0.008646500143687189,-0.7678494652024047,0.639299514882757,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00010220648099678794,3.74896723328382e-05,5.340707511102648e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.662,0.581,-9.673,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.661e-05,-7.530000000000001e-06,-3.076e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562709.9750674,2085,1711562709,971808671,imu1_frame,0,0,0,,-0.040352157829478916,-0.008677779088881019,-0.7678489630642841,0.6392999057013016,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00010751228192285069,-4.2359140945902375e-05,-2.9321531433504735e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.721,0.201,-9.704,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.682e-05,-8.47e-06,-3.047e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562709.9988708,2086,1711562709,996566534,imu1_frame,0,0,0,,-0.04034762667862076,-0.008628974784078128,-0.7678442365415186,0.6393065291591747,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.9898226700590364e-05,2.670353755551324e-06,8.063421144213802e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.67,0.535,-9.539,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.65e-05,-7.64e-06,-3.076e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562710.0224252,2087,1711562710,20465850,imu1_frame,0,0,0,,-0.04033758252413476,-0.00865466530556483,-0.7678438728151401,0.63930725256703,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00017941984710501707,3.331833542057175e-05,1.1152653920243767e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.689,0.484,-9.716,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.697e-05,-6.469999999999999e-06,-3.009e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562710.0487008,2088,1711562710,46298027,imu1_frame,0,0,0,,-0.040331927928141297,-0.008661717969893968,-0.7678382182191468,0.6393143052313591,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",8.658578419143869e-05,-3.8676496224194345e-05,-7.120943348136864e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.68,0.146,-9.652,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.694e-05,-7.65e-06,-3.1140000000000003e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562710.0743103,2089,1711562710,72106599,imu1_frame,0,0,0,,-0.04037217037448837,-0.008626750202713257,-0.7678441123433749,0.6393051588872155,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",8.925613794699e-05,3.9584067435231396e-05,-2.5830872929516076e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.652,0.532,-9.549,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.717e-05,-7.18e-06,-3.073e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562710.0969977,2090,1711562710,96434116,imu1_frame,0,0,0,,-0.04034755137507391,-0.008629326883215011,-0.7678386575103496,0.6393132298398667,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0001564513141487717,6.869615935849681e-05,1.630137521362704e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.691,0.489,-9.676,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.696e-05,-6.9400000000000005e-06,-2.9409999999999998e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562710.1238472,2091,1711562710,120575904,imu1_frame,0,0,0,,-0.04035416882733956,-0.00863526751144653,-0.7678329410156092,0.6393195976228013,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.300564938306779e-05,3.403392041388942e-06,2.0455258833373544e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.715,0.196,-9.591,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.705e-05,-7.65e-06,-3.047e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562710.1480007,2092,1711562710,145397424,imu1_frame,0,0,0,,-0.040364213411266184,-0.00860957715575344,-0.7678333040820416,0.6393188739583276,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.880014249968897e-05,2.23751210105673e-05,6.684611035138282e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.663,0.551,-9.551,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.672e-05,-7.530000000000001e-06,-2.995e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562710.1732934,2093,1711562710,171231031,imu1_frame,0,0,0,,-0.040368516847197194,-0.008659438264139688,-0.7678212945793911,0.6393323521979274,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-8.892452538911109e-05,1.1763519158441782e-05,-5.410520681182421e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.707,0.346,-9.739,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.675e-05,-6.35e-06,-3.023e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562710.1992059,2094,1711562710,197379589,imu1_frame,0,0,0,,-0.040347400758762295,-0.008630031079517273,-0.7678274992725893,0.6393266310551909,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.141887299160797e-05,0.00011342894808711146,-1.382300767579509e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.692,0.227,-9.551,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.685e-05,-6.9400000000000005e-06,-3.0890000000000004e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562710.2227762,2095,1711562710,221104383,imu1_frame,0,0,0,,-0.040363024742024564,-0.008597640244760745,-0.7678279371983564,0.6393255553109178,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.6057029118347832e-06,3.406882699892931e-05,2.443460952792061e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.674,0.625,-9.515,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.699e-05,-5.4e-06,-3.023e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562710.2489316,2096,1711562710,245928049,imu1_frame,0,0,0,,-0.040321668197452254,-0.008620317746609032,-0.7678222567157976,0.6393346817493806,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-8.222246106145286e-05,3.405137370640937e-05,1.762782544514273e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.742,0.296,-9.703,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.6620000000000005e-05,-7.2900000000000005e-06,-2.889e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562710.2741048,2097,1711562710,271775960,imu1_frame,0,0,0,,-0.040339444194363853,-0.008612857396964099,-0.7678166906088802,0.6393403456313205,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00010220648099678794,-2.10835773640915e-05,3.874630939427412e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.729,0.284,-9.556,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.731e-05,-6e-06,-3.0209999999999997e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562710.2997158,2098,1711562710,296360492,imu1_frame,0,0,0,,-0.040358408712613876,-0.008617334348679223,-0.7678164913187375,0.639339327786029,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.57967029584037e-05,-3.209660494417572e-05,1.239183768915974e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.669,0.587,-9.561,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.706e-05,-7.42e-06,-2.994e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562710.3246567,2099,1711562710,321728706,imu1_frame,0,0,0,,-0.04031816479709514,-0.008652300256187984,-0.7678105972579282,0.6393484730771589,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.5394540616517493e-05,1.9024088846738194e-05,1.2339477811599909e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.782,0.239,-9.744,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.675e-05,-6.2300000000000005e-06,-2.9970000000000003e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562710.3463206,2100,1711562710,345968961,imu1_frame,0,0,0,,-0.040327097101402795,-0.008614321074990178,-0.7678111733070023,0.639347730782487,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00011136945956975817,1.762782544514273e-05,1.5236724369910496e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.678,0.401,-9.583,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.664e-05,-5.99e-06,-3.211e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562710.373963,2101,1711562710,371512174,imu1_frame,0,0,0,,-0.0403505277363403,-0.008599808591459484,-0.7678112614945274,0.6393463419194416,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0001586678822988045,0.00013824753005047083,-2.3212879051524585e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.669,0.658,-9.621,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.661e-05,-7.52e-06,-3.169e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562710.3979797,2102,1711562710,396212339,imu1_frame,0,0,0,,-0.04030477963090404,-0.008641122735752207,-0.767810872142694,0.6393491380742181,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.921607506445757e-05,-5.838126347921032e-05,-7.470009198535731e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.765,0.138,-9.692,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.697e-05,-6.2300000000000005e-06,-2.969e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562710.423188,2103,1711562710,421021223,imu1_frame,0,0,0,,-0.040327097101402795,-0.008614321074990178,-0.7678111733070023,0.639347730782487,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00013889330187370874,-0.00011941542742145203,2.4294983187761065e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.686,0.438,-9.598,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.705e-05,-7.65e-06,-3.0330000000000003e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562710.4478865,2104,1711562710,445782184,imu1_frame,0,0,0,,-0.040328210314307736,-0.008626610255308682,-0.7678109608368002,0.6393477500290571,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00011316714869931233,3.3091442617812484e-05,-2.3212879051524585e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.668,0.522,-9.664,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.652e-05,-6.460000000000001e-06,-3.064e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562710.4731019,2105,1711562710,471324205,imu1_frame,0,0,0,,-0.04027689604845264,-0.008606478502962402,-0.7678116334662749,0.639350448256925,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.888888219014368e-05,-4.0770891326587534e-05,-9.669124056048586e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.693,0.187,-9.626,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.675e-05,-6.2300000000000005e-06,-2.983e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562710.4987063,2106,1711562710,496174573,imu1_frame,0,0,0,,-0.04031929131190243,-0.00859644312311706,-0.7678115226150644,0.6393480442241718,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",8.787732783791449e-05,-7.30420291959627e-05,-3.839724354387525e-07,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.677,0.586,-9.639,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.71e-05,-5.29e-06,-3.116e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562710.5241063,2107,1711562710,521551370,imu1_frame,0,0,0,,-0.04030262839743045,-0.008616192672372102,-0.7678168766417771,0.6393423991197184,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0001805717644113333,8.148942277561525e-05,-9.075712110370513e-07,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.657,0.481,-9.72,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.67e-05,-8.59e-06,-3.1009999999999996e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562710.5486984,2108,1711562710,545816898,imu1_frame,0,0,0,,-0.04031154767079213,-0.008646359712011867,-0.7678163140711741,0.639342105163012,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.60766922526503e-05,-8.538150700756259e-05,-1.3543754995475996e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.684,0.131,-9.589,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.676e-05,-5.64e-06,-2.9310000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562710.5737386,2109,1711562710,571678161,imu1_frame,0,0,0,,-0.04035290468028815,-0.008623682666066987,-0.7678219953510634,0.6393329794686413,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.033603224144397e-05,3.8903389026953606e-05,1.7453292519943295e-08,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.646,0.539,-9.558,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.693e-05,-8.48e-06,-3.0330000000000003e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562710.5966651,2110,1711562710,596304416,imu1_frame,0,0,0,,-0.04035616938135011,-0.008660902300797553,-0.7678157773920516,0.6393397378171006,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0001381602635878711,-1.0210176124166828e-05,8.779006137531477e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.675,0.405,-9.748,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.65e-05,-7.52e-06,-3.05e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
